COD_CURSO,CURSO,NUM_VERSAO,DESCR_ESTRUTURA,PERIODO_IDEAL,COD_DISCIPLINA,NOME_DISCIPLNA,CREDITOS,CH_TEORICA,CH_PRATICA,CH_TOTAL
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,1,IHL001,INTRODUÇÃO AOS ESTUDOS LINGUÍSTICOS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,1,IHL002,LEITURA E PRODUÇÃO TEXTUAL EM LÍNGUA PORTUGUESA,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,1,IHL003,METODOLOGIA CIENTÍFICA E PRODUÇÃO TEXTUAL ACADÊMICA EM LÍNGUA PORTUGUESA E EM LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,1,IHL004,HISTÓRIA DA EDUCAÇÃO DE SURDOS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,2,IHL006,PSICOLOGIA E EDUCAÇÃO,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,2,IHL007,AQUISIÇÃO DE LINGUAGEM,6,90,,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,2,IHL008,FONÉTICA E FONOLOGIA DA LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,2,IHL009,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,3,IHL010,LEXICOGRAFIA E MORFOLOGIA DA LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,3,IHL011,SOCIOLINGUÍSTICA: ESTUDOS SOBRE A LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,3,IHL012,LINGUÍSTICA DE CORPUS E SISTEMAS DE TRANSCRIÇÃO,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,3,IHL013,ESTUDOS CULTURAIS E CULTURA SURDA,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,4,IHL014,SINTAXE DA LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,4,IHL015,SEMÂNTICA E PRAGMÁTICA: ESTUDOS SOBRE A LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,4,IHL016,"LITERATURA EM LIBRAS: PRODUÇÃO, TRADUÇÃO E INTERPRETAÇÃO",3,30,30,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,4,IHL017,ESCRITAS DE LÍNGUAS DE SINAIS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,4,IHL018,BILINGUISMO: POLÍTICAS PARA A EDUCAÇÃO BILINGUE,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,5,IHL019,LINGUÍSTICA TEXTUAL E ANÁLISE DO DISCURSO: ESTUDOS SOBRE A LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,5,IHL020,ESTUDOS DIACRÔNICOS SOBRE A LIBRAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,5,IHL021,LINGUÍSTICA APLICADA AO ENSINO DE LÍNGUAS,6,90,,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,5,IHL022,NOVAS TECNOLOGIAS E O PROCESSO DE ENSINO-APRENDIZAGEM DE LÍNGUAS,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,6,IHL023,DIDÁTICA E AVALIAÇÃO NA EDUCAÇÃO DE SURDOS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,6,IHL024,METODOLOGIA DO ENSINO DE LÍNGUA BRASILEIRA DE SINAIS COMO L1,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,6,IHL025,METODOLOGIA DO ENSINO DE LÍNGUA BRASILEIRA DE SINAIS COMO L2,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,6,IHL026,PSICOLOGIA DA LINGUAGEM,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,6,IHL027,METODOLOGIA DO ENSINO DE LITERATURA EM LIBRAS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,7,IHL028,ESTÁGIO: ENSINO DE LITERATURA EM LIBRAS,4,,120,120
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,7,IHL029,MATERIAIS DIDÁTICO-PEDAGÓGICOS PARA O ENSINO DA LIBRAS COMO L1,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,7,IHL030,MATERIAIS DIDÁTICO-PEDAGÓGICOS PARA O ENSINO DA LIBRAS COMO L2,5,60,30,90
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,7,IHL031,"LÍNGUAS DE SINAIS EMERGENTES, HISTÓRIAS, LÍNGUAS E CULTURAS AFRICANAS E AFRO-BRASIEIRAS",4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,8,IHL032,TRABALHO DE CONCLUSÃO DE CURSO/TCC,3,30,30,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,8,IHL033,ESTÁGIO: ENSINO DE LÍNGUA BRASILEIRA DE SINAIS COMO L1,5,,150,150
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,8,IHL034,ESTÁGIO: ENSINO DE LÍNGUA BRASILEIRA DE SINAIS COMO L2,5,,150,150
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL005,LIBRAS I,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL035,LIBRAS II,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL036,LIBRAS III,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL037,INTRODUÇÃO À EDUCAÇÃO À DISTÂNCIA,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL038,TRADUÇÃO E INTERPRETAÇÃO DA LIBRAS,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL039,COMUNIDADES SURDAS E A LIBRAS NO CIBERESPAÇO E TELECOMUNICAÇÕES,4,60,,60
IH32,Letras - Língua Brasileira de Sinais/LIBRAS,2014/1,OPTATIVAS,,IHL040,METODOLOGIA PARA O ENSINO DE LÍNGUA PORTUGUESA COMO L2,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,FEP001,PSICOLOGIA GERAL I,4,60,0,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,FET013,METODOLOGIA DO ESTUDO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,IHC124,LABORATÓRIO DE COMUNICAÇÃO I,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,IHC129,EDUCAÇÃO AMBIENTAL,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,IHC173,HISTÓRIA DA COMUNICAÇÃO E DAS RELAÇÕES PÚBLICAS,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,IHF001,INTRODUÇÃO À FILOSOFIA,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,1,IHS011,SOCIOLOGIA I,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHC125,LABORATÓRIO DE COMUNICAÇÃO II,4,30,60,90
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHC130,COMUNICAÇÃO E SUSTENTABILIDADE,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHC175,TEORIAS DAS RELAÇÕES PÚBLICAS,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHC176,TEORIAS DA COMUNICAÇÃO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHC177,METODOLOGIA DA PESQUISA CIENTÍFICA,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,2,IHS008,INTRODUCÃO À ANTROPOLOGIA CULTURAL,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC108,REALIDADE REGIONAL EM COMUNICACÃO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC126,FUNDAMENTOS DA PUBLICIDADE E PROPAGANDA,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC127,FUNDAMENTOS DO JORNALISMO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC132,ADMINISTRAÇÃO E RELAÇÕES PÚBLICAS,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC179,PLANEJAMENTO EM RELAÇÕES PÚBLICAS I,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,3,IHC203,COMUNICAÇÃO DIRIGIDA,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,4,IHC205,TEORIA E PESQUISA EM RELAÇÕES PÚBLICAS,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,4,IHC206,PRODUÇÃO TEXTUAL PARA MEIOS IMPRESSOS,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,4,IHC207,PLANEJAMENTO EM RELAÇÕES PÚBLICAS II,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,4,IHS037,CIÊNCIA POLITICA,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,4,IHS072,SOCIOLOGIA DA COMUNICAÇÃO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,5,IHC099,LEGISLACÃO E ÉTICA EM RELAÇÕES PÚBLICAS,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,5,IHC208,PESQUISA EM RELAÇÕES PÚBLICAS,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,5,IHC209,COMUNICAÇÃO INSTITUCIONAL,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,5,IHC210,COMUNICAÇÃO NA GESTÃO PÚBLICA,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,5,IHC211,PRODUÇÃO TEXTUAL PARA MEIOS ELETRÔNICOS E DIGITAIS,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC128,ESTÁGIO SUPERVISIONADO EM RELAÇÕES PÚBLICAS,7,,210,210
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC131,COMUNICAÇÃO INTERNA,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC212,ASSESSORIA DE COMUNICAÇÃO,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC213,GESTÃO DE EVENTOS,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC215,COMUNICAÇÃO MERCADOLOGICA,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,6,IHC216,PRODUÇÃO AUDIOVISUAL,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,7,IHC218,PROJETO EXPERIMENTAL,6,60,60,120
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,7,IHC219,TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,7,IHC220,RELAÇÕES PÚBLICAS COMUNITÁRIAS,3,30,30,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,7,IHC221,LINGUAGENS DA COMUNICAÇÃO,4,60,,60
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,8,IHC222,PROJETO EXPERIMENTAL EM RELAÇÕES PÚBLICAS,10,30,240,270
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH39,Relações Públicas,2012/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH39,Relações Públicas,2012/1,OPTATIVAS,,IEE353,ESTATISTICA,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC066,"DIREITOS HUMANOS, COMUNICAÇÃO E CIDADANIA",4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC120,MARKETING POLITICO,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC168,FUNDAMENTOS DE FOTOGRAFIA E IMAGEM,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC223,COMUNICAÇÃO E EMPREENDEDORISMO,3,30,30,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC224,FUNDAMENTOS DE DESIGN GRÁFICO,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC225,MEDIAÇÃO E NEGOCIAÇÃO DE CONFLITOS,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC226,RELAÇÕES PÚBLICAS E TURISMO,4,60,,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHC227,TÓPICOS ESPECIAIS EM RELAÇÕES PÚBLICAS,3,30,30,60
IH39,Relações Públicas,2012/1,OPTATIVAS,,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,1,IHI045,PERCEPÇÃO MUSICAL I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,1,IHI134,HISTÓRIA DA MÚSICA I,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,1,IHI228,CANTO CORAL I,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,1,IHI343,PIANO I,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,1,IHI344,HISTÓRIA DAS ARTES,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI087,CANTO CORAL II,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI127,PERCEPÇÃO MUSICAL II,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI139,HISTÓRIA DA MÚSICA II,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI147,ORGANOLOGIA,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI245,ESTÉTICA E TEORIA DA ARTE,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI345,PIANO II,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,2,IHI346,IMPROVISAÇÃO I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI089,CANTO CORAL III,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI131,PERCEPÇÃO MUSICAL III,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI169,HISTÓRIA DA MÚSICA III,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI347,PIANO III,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI348,IMPROVISAÇÃO II,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI349,PERFORMANCE I,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,3,IHI350,MÚSICA DE CÂMARA I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,4,IHI171,HISTÓRIA DA MÚSICA POPULAR BRASILEIRA,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,4,IHI284,CONTRAPONTO I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,4,IHI352,PIANO IV,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,4,IHI353,PERFORMANCE II,1,30,,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,4,IHI354,MÚSICA DE CÂMARA II,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI288,HARMONIA,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI292,METODOLOGIA PARA A PESQUISA EM ARTE,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI355,CORREPETIÇÃO I,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI356,PIANO V,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI357,PERFORMANCE III,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,5,IHI358,MÚSICA DE CÂMARA III,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI136,ANÁLISE E ESTRUTURAÇÃO MUSICAL I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI298,PESQUISA EM MÚSICA,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI359,HARMONIA II,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI360,CORREPETIÇÃO II,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI361,PIANO VI,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,6,IHI362,PERFORMANCE IV,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI223,TECNOLOGIA E PRODUÇÃO SONORA I,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI249,CULTURA BRASILEIRA,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI363,PIANO VII,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI364,CORREPETIÇÃO III,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI365,METODOLOGIA DO ENSINO E LITERATURA DO PIANO,2,30,,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,7,IHI366,PRÁTICA EM MÚSICA POPULAR,3,30,30,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,8,IHI351,MÚSICA E SAÚDE,4,60,,60
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,8,IHI367,CORREPETIÇÃO IV,1,,30,30
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,8,IHI368,RECITAL DE FORMATURA,2,15,30,45
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH40,Música - Piano,2021/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI003,TECNOLOGIA EDUCACIONAL APLICADA À MÚSICA I,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI006,HISTÓRIA DA ARTE I,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI016,HISTORIA DA ARTE II,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI049,TECNOLOGIA EDUCACIONAL,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI148,PROSÓDIA MUSICAL,1,,30,30
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI155,HISTÓRIA DA ARTE III,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI227,FLAUTA DOCE I,1,,30,30
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI250,FUNDAMENTOS DO ENSINO DA ARTE,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI265,HISTÓRIA DA ARTE NO AMAZONAS,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI279,SEMIÓTICA DA MÚSICA  A,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI294,FUNDAMENTOS DA EDUCAÇÃO MUSICAL,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI295,DIDÁTICA DO ENSINO DA MÚSICA I,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI296,DIDÁTICA DO ENSINO DA MÚSICA II,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI323,EDUCAÇÃO ESPECIAL: METODOLOGIA APLICADA AO ENSINO DA MÚSICA,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI436,MÚSICA E TECNOLOGIA - EDITORAÇÃO DE PARTITURAS,3,30,30,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHI437,HISTÓRIA DA MÚSICA NO AMAZONAS,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHP041,COMUNICACÃO EM PROSA MODERNA I,4,60,,60
IH40,Música - Piano,2021/1,OPTATIVAS,,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,1,IHI045,PERCEPÇÃO MUSICAL I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,1,IHI134,HISTÓRIA DA MÚSICA I,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,1,IHI228,CANTO CORAL I,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,1,IHI344,HISTÓRIA DAS ARTES,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,1,IHI369,VIOLÃO I,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI087,CANTO CORAL II,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI127,PERCEPÇÃO MUSICAL II,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI139,HISTÓRIA DA MÚSICA II,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI147,ORGANOLOGIA,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI245,ESTÉTICA E TEORIA DA ARTE,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI346,IMPROVISAÇÃO I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,2,IHI370,Violão II,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI089,CANTO CORAL III,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI131,PERCEPÇÃO MUSICAL III,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI169,HISTÓRIA DA MÚSICA III,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI348,IMPROVISAÇÃO II,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI349,PERFORMANCE I,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI350,MÚSICA DE CÂMARA I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,3,IHI371,VIOLÃO III,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI171,HISTÓRIA DA MÚSICA POPULAR BRASILEIRA,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI284,CONTRAPONTO I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI353,PERFORMANCE II,1,30,,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI354,MÚSICA DE CÂMARA II,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI372,VIOLÃO IV,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,4,IHI373,IMPROVISAÇÃO III,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI288,HARMONIA,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI292,METODOLOGIA PARA A PESQUISA EM ARTE,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI357,PERFORMANCE III,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI358,MÚSICA DE CÂMARA III,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI374,VIOLÃO V,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,5,IHI375,IMPROVISAÇÃO IV,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI136,ANÁLISE E ESTRUTURAÇÃO MUSICAL I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI298,PESQUISA EM MÚSICA,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI359,HARMONIA II,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI362,PERFORMANCE IV,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI376,VIOLÃO VI,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,6,IHI377,IMPROVISAÇÃO V,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI223,TECNOLOGIA E PRODUÇÃO SONORA I,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI249,CULTURA BRASILEIRA,4,60,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI366,PRÁTICA EM MÚSICA POPULAR,3,30,30,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI378,VIOLÃO VII,1,,30,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI379,METODOLOGIA DO ENSINO E LITERATURA DO VIOLÃO,2,30,,30
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,7,IHI380,HISTÓRIA DO JAZZ,4,,,60
IH41,Música - Violão,2021/1,OBRIGATÓRIAS,8,IHI351,MÚSICA E SAÚDE,4,60,,60
